MLPt-12,MLPt-11,MLPt-10,MLPt-9,MLPt-8,MLPt-7,MLPt-6,MLPt-5,MLPt-4,MLPt-3,MLPt-2,MLPt-1
218.1818182,88.5972321,135.4284009,91.80043918,81.54761905,79.80929078,127.6335312,220.3488372,91.55759162,136.6951567,91.7221223,80.03592824
88.5972321,135.4284009,91.80043918,81.54761905,79.80929078,127.6335312,220.3488372,91.55759162,136.6951567,91.7221223,80.03592824,80.35309657
135.4284009,91.80043918,81.54761905,79.80929078,127.6335312,220.3488372,91.55759162,136.6951567,91.7221223,80.03592824,80.35309657,128.9079267
91.80043918,81.54761905,79.80929078,127.6335312,220.3488372,91.55759162,136.6951567,91.7221223,80.03592824,80.35309657,128.9079267,223.3415731
81.54761905,79.80929078,127.6335312,220.3488372,91.55759162,136.6951567,91.7221223,80.03592824,80.35309657,128.9079267,223.3415731,92.01388889
79.80929078,127.6335312,220.3488372,91.55759162,136.6951567,91.7221223,80.03592824,80.35309657,128.9079267,223.3415731,92.01388889,136.9034029
127.6335312,220.3488372,91.55759162,136.6951567,91.7221223,80.03592824,80.35309657,128.9079267,223.3415731,92.01388889,136.9034029,93.02976013
220.3488372,91.55759162,136.6951567,91.7221223,80.03592824,80.35309657,128.9079267,223.3415731,92.01388889,136.9034029,93.02976013,82.44076538
91.55759162,136.6951567,91.7221223,80.03592824,80.35309657,128.9079267,223.3415731,92.01388889,136.9034029,93.02976013,82.44076538,81.51169114
136.6951567,91.7221223,80.03592824,80.35309657,128.9079267,223.3415731,92.01388889,136.9034029,93.02976013,82.44076538,81.51169114,129.9923489
91.7221223,80.03592824,80.35309657,128.9079267,223.3415731,92.01388889,136.9034029,93.02976013,82.44076538,81.51169114,129.9923489,224.1927979
80.03592824,80.35309657,128.9079267,223.3415731,92.01388889,136.9034029,93.02976013,82.44076538,81.51169114,129.9923489,224.1927979,94.42311675
80.35309657,128.9079267,223.3415731,92.01388889,136.9034029,93.02976013,82.44076538,81.51169114,129.9923489,224.1927979,94.42311675,137.3184119
128.9079267,223.3415731,92.01388889,136.9034029,93.02976013,82.44076538,81.51169114,129.9923489,224.1927979,94.42311675,137.3184119,94.60227273
223.3415731,92.01388889,136.9034029,93.02976013,82.44076538,81.51169114,129.9923489,224.1927979,94.42311675,137.3184119,94.60227273,84.19811321
92.01388889,136.9034029,93.02976013,82.44076538,81.51169114,129.9923489,224.1927979,94.42311675,137.3184119,94.60227273,84.19811321,82.76874053
136.9034029,93.02976013,82.44076538,81.51169114,129.9923489,224.1927979,94.42311675,137.3184119,94.60227273,84.19811321,82.76874053,132.3120387
93.02976013,82.44076538,81.51169114,129.9923489,224.1927979,94.42311675,137.3184119,94.60227273,84.19811321,82.76874053,132.3120387,224.2443277
82.44076538,81.51169114,129.9923489,224.1927979,94.42311675,137.3184119,94.60227273,84.19811321,82.76874053,132.3120387,224.2443277,94.23491379
81.51169114,129.9923489,224.1927979,94.42311675,137.3184119,94.60227273,84.19811321,82.76874053,132.3120387,224.2443277,94.23491379,137.0379602
129.9923489,224.1927979,94.42311675,137.3184119,94.60227273,84.19811321,82.76874053,132.3120387,224.2443277,94.23491379,137.0379602,95.14285714
224.1927979,94.42311675,137.3184119,94.60227273,84.19811321,82.76874053,132.3120387,224.2443277,94.23491379,137.0379602,95.14285714,88.02816901
94.42311675,137.3184119,94.60227273,84.19811321,82.76874053,132.3120387,224.2443277,94.23491379,137.0379602,95.14285714,88.02816901,83.42128408
137.3184119,94.60227273,84.19811321,82.76874053,132.3120387,224.2443277,94.23491379,137.0379602,95.14285714,88.02816901,83.42128408,135.167248
94.60227273,84.19811321,82.76874053,132.3120387,224.2443277,94.23491379,137.0379602,95.14285714,88.02816901,83.42128408,135.167248,222.5
84.19811321,82.76874053,132.3120387,224.2443277,94.23491379,137.0379602,95.14285714,88.02816901,83.42128408,135.167248,222.5,93.84255777
82.76874053,132.3120387,224.2443277,94.23491379,137.0379602,95.14285714,88.02816901,83.42128408,135.167248,222.5,93.84255777,137.8210563
132.3120387,224.2443277,94.23491379,137.0379602,95.14285714,88.02816901,83.42128408,135.167248,222.5,93.84255777,137.8210563,95.80136785
224.2443277,94.23491379,137.0379602,95.14285714,88.02816901,83.42128408,135.167248,222.5,93.84255777,137.8210563,95.80136785,88.6284156
94.23491379,137.0379602,95.14285714,88.02816901,83.42128408,135.167248,222.5,93.84255777,137.8210563,95.80136785,88.6284156,83.89312977
137.0379602,95.14285714,88.02816901,83.42128408,135.167248,222.5,93.84255777,137.8210563,95.80136785,88.6284156,83.89312977,134.8373812
95.14285714,88.02816901,83.42128408,135.167248,222.5,93.84255777,137.8210563,95.80136785,88.6284156,83.89312977,134.8373812,221.6666667
88.02816901,83.42128408,135.167248,222.5,93.84255777,137.8210563,95.80136785,88.6284156,83.89312977,134.8373812,221.6666667,92.88461538
83.42128408,135.167248,222.5,93.84255777,137.8210563,95.80136785,88.6284156,83.89312977,134.8373812,221.6666667,92.88461538,135.6711916
135.167248,222.5,93.84255777,137.8210563,95.80136785,88.6284156,83.89312977,134.8373812,221.6666667,92.88461538,135.6711916,95.14285714
222.5,93.84255777,137.8210563,95.80136785,88.6284156,83.89312977,134.8373812,221.6666667,92.88461538,135.6711916,95.14285714,88.29022367
93.84255777,137.8210563,95.80136785,88.6284156,83.89312977,134.8373812,221.6666667,92.88461538,135.6711916,95.14285714,88.29022367,83.89355742
137.8210563,95.80136785,88.6284156,83.89312977,134.8373812,221.6666667,92.88461538,135.6711916,95.14285714,88.29022367,83.89355742,131.6008316
95.80136785,88.6284156,83.89312977,134.8373812,221.6666667,92.88461538,135.6711916,95.14285714,88.29022367,83.89355742,131.6008316,219.5
88.6284156,83.89312977,134.8373812,221.6666667,92.88461538,135.6711916,95.14285714,88.29022367,83.89355742,131.6008316,219.5,92.4512987
83.89312977,134.8373812,221.6666667,92.88461538,135.6711916,95.14285714,88.29022367,83.89355742,131.6008316,219.5,92.4512987,135.1758794
134.8373812,221.6666667,92.88461538,135.6711916,95.14285714,88.29022367,83.89355742,131.6008316,219.5,92.4512987,135.1758794,95.54922919
221.6666667,92.88461538,135.6711916,95.14285714,88.29022367,83.89355742,131.6008316,219.5,92.4512987,135.1758794,95.54922919,86.11887027
92.88461538,135.6711916,95.14285714,88.29022367,83.89355742,131.6008316,219.5,92.4512987,135.1758794,95.54922919,86.11887027,83.12161943
135.6711916,95.14285714,88.29022367,83.89355742,131.6008316,219.5,92.4512987,135.1758794,95.54922919,86.11887027,83.12161943,130.1339286
95.14285714,88.29022367,83.89355742,131.6008316,219.5,92.4512987,135.1758794,95.54922919,86.11887027,83.12161943,130.1339286,220.4831933
88.29022367,83.89355742,131.6008316,219.5,92.4512987,135.1758794,95.54922919,86.11887027,83.12161943,130.1339286,220.4831933,91.31860312
83.89355742,131.6008316,219.5,92.4512987,135.1758794,95.54922919,86.11887027,83.12161943,130.1339286,220.4831933,91.31860312,134.5222067
131.6008316,219.5,92.4512987,135.1758794,95.54922919,86.11887027,83.12161943,130.1339286,220.4831933,91.31860312,134.5222067,95.58857373
219.5,92.4512987,135.1758794,95.54922919,86.11887027,83.12161943,130.1339286,220.4831933,91.31860312,134.5222067,95.58857373,85.94939714
92.4512987,135.1758794,95.54922919,86.11887027,83.12161943,130.1339286,220.4831933,91.31860312,134.5222067,95.58857373,85.94939714,82.35747304
135.1758794,95.54922919,86.11887027,83.12161943,130.1339286,220.4831933,91.31860312,134.5222067,95.58857373,85.94939714,82.35747304,133.155612
95.54922919,86.11887027,83.12161943,130.1339286,220.4831933,91.31860312,134.5222067,95.58857373,85.94939714,82.35747304,133.155612,221.3597402
86.11887027,83.12161943,130.1339286,220.4831933,91.31860312,134.5222067,95.58857373,85.94939714,82.35747304,133.155612,221.3597402,91.99234458
83.12161943,130.1339286,220.4831933,91.31860312,134.5222067,95.58857373,85.94939714,82.35747304,133.155612,221.3597402,91.99234458,133.7616822
130.1339286,220.4831933,91.31860312,134.5222067,95.58857373,85.94939714,82.35747304,133.155612,221.3597402,91.99234458,133.7616822,95.07042254
220.4831933,91.31860312,134.5222067,95.58857373,85.94939714,82.35747304,133.155612,221.3597402,91.99234458,133.7616822,95.07042254,84.95
91.31860312,134.5222067,95.58857373,85.94939714,82.35747304,133.155612,221.3597402,91.99234458,133.7616822,95.07042254,84.95,81.63648577
134.5222067,95.58857373,85.94939714,82.35747304,133.155612,221.3597402,91.99234458,133.7616822,95.07042254,84.95,81.63648577,131.6348433
95.58857373,85.94939714,82.35747304,133.155612,221.3597402,91.99234458,133.7616822,95.07042254,84.95,81.63648577,131.6348433,226.5314004
85.94939714,82.35747304,133.155612,221.3597402,91.99234458,133.7616822,95.07042254,84.95,81.63648577,131.6348433,226.5314004,90.25794208
82.35747304,133.155612,221.3597402,91.99234458,133.7616822,95.07042254,84.95,81.63648577,131.6348433,226.5314004,90.25794208,132.6425391
133.155612,221.3597402,91.99234458,133.7616822,95.07042254,84.95,81.63648577,131.6348433,226.5314004,90.25794208,132.6425391,93.61498328
221.3597402,91.99234458,133.7616822,95.07042254,84.95,81.63648577,131.6348433,226.5314004,90.25794208,132.6425391,93.61498328,83.64312268
91.99234458,133.7616822,95.07042254,84.95,81.63648577,131.6348433,226.5314004,90.25794208,132.6425391,93.61498328,83.64312268,80.49450549
133.7616822,95.07042254,84.95,81.63648577,131.6348433,226.5314004,90.25794208,132.6425391,93.61498328,83.64312268,80.49450549,130.3879257
95.07042254,84.95,81.63648577,131.6348433,226.5314004,90.25794208,132.6425391,93.61498328,83.64312268,80.49450549,130.3879257,225.0
84.95,81.63648577,131.6348433,226.5314004,90.25794208,132.6425391,93.61498328,83.64312268,80.49450549,130.3879257,225.0,89.21957672
81.63648577,131.6348433,226.5314004,90.25794208,132.6425391,93.61498328,83.64312268,80.49450549,130.3879257,225.0,89.21957672,132.4559255
131.6348433,226.5314004,90.25794208,132.6425391,93.61498328,83.64312268,80.49450549,130.3879257,225.0,89.21957672,132.4559255,93.75
226.5314004,90.25794208,132.6425391,93.61498328,83.64312268,80.49450549,130.3879257,225.0,89.21957672,132.4559255,93.75,82.0
90.25794208,132.6425391,93.61498328,83.64312268,80.49450549,130.3879257,225.0,89.21957672,132.4559255,93.75,82.0,80.625
132.6425391,93.61498328,83.64312268,80.49450549,130.3879257,225.0,89.21957672,132.4559255,93.75,82.0,80.625,129.8076923
93.61498328,83.64312268,80.49450549,130.3879257,225.0,89.21957672,132.4559255,93.75,82.0,80.625,129.8076923,227.272601
83.64312268,80.49450549,130.3879257,225.0,89.21957672,132.4559255,93.75,82.0,80.625,129.8076923,227.272601,88.40673575
80.49450549,130.3879257,225.0,89.21957672,132.4559255,93.75,82.0,80.625,129.8076923,227.272601,88.40673575,133.6155013
130.3879257,225.0,89.21957672,132.4559255,93.75,82.0,80.625,129.8076923,227.272601,88.40673575,133.6155013,93.14798414
225.0,89.21957672,132.4559255,93.75,82.0,80.625,129.8076923,227.272601,88.40673575,133.6155013,93.14798414,81.1298015
89.21957672,132.4559255,93.75,82.0,80.625,129.8076923,227.272601,88.40673575,133.6155013,93.14798414,81.1298015,80.84551344
132.4559255,93.75,82.0,80.625,129.8076923,227.272601,88.40673575,133.6155013,93.14798414,81.1298015,80.84551344,129.9949108
93.75,82.0,80.625,129.8076923,227.272601,88.40673575,133.6155013,93.14798414,81.1298015,80.84551344,129.9949108,230.1566847
82.0,80.625,129.8076923,227.272601,88.40673575,133.6155013,93.14798414,81.1298015,80.84551344,129.9949108,230.1566847,88.98540692
80.625,129.8076923,227.272601,88.40673575,133.6155013,93.14798414,81.1298015,80.84551344,129.9949108,230.1566847,88.98540692,134.4333136
129.8076923,227.272601,88.40673575,133.6155013,93.14798414,81.1298015,80.84551344,129.9949108,230.1566847,88.98540692,134.4333136,94.43053384
227.272601,88.40673575,133.6155013,93.14798414,81.1298015,80.84551344,129.9949108,230.1566847,88.98540692,134.4333136,94.43053384,81.07311321
88.40673575,133.6155013,93.14798414,81.1298015,80.84551344,129.9949108,230.1566847,88.98540692,134.4333136,94.43053384,81.07311321,81.69734151
133.6155013,93.14798414,81.1298015,80.84551344,129.9949108,230.1566847,88.98540692,134.4333136,94.43053384,81.07311321,81.69734151,130.4309339
93.14798414,81.1298015,80.84551344,129.9949108,230.1566847,88.98540692,134.4333136,94.43053384,81.07311321,81.69734151,130.4309339,232.7363897
81.1298015,80.84551344,129.9949108,230.1566847,88.98540692,134.4333136,94.43053384,81.07311321,81.69734151,130.4309339,232.7363897,89.8275403
80.84551344,129.9949108,230.1566847,88.98540692,134.4333136,94.43053384,81.07311321,81.69734151,130.4309339,232.7363897,89.8275403,135.4489164
129.9949108,230.1566847,88.98540692,134.4333136,94.43053384,81.07311321,81.69734151,130.4309339,232.7363897,89.8275403,135.4489164,95.87529976
230.1566847,88.98540692,134.4333136,94.43053384,81.07311321,81.69734151,130.4309339,232.7363897,89.8275403,135.4489164,95.87529976,82.87663633
88.98540692,134.4333136,94.43053384,81.07311321,81.69734151,130.4309339,232.7363897,89.8275403,135.4489164,95.87529976,82.87663633,83.99859944
134.4333136,94.43053384,81.07311321,81.69734151,130.4309339,232.7363897,89.8275403,135.4489164,95.87529976,82.87663633,83.99859944,130.9168154
94.43053384,81.07311321,81.69734151,130.4309339,232.7363897,89.8275403,135.4489164,95.87529976,82.87663633,83.99859944,130.9168154,235.5128063
81.07311321,81.69734151,130.4309339,232.7363897,89.8275403,135.4489164,95.87529976,82.87663633,83.99859944,130.9168154,235.5128063,92.5893251
81.69734151,130.4309339,232.7363897,89.8275403,135.4489164,95.87529976,82.87663633,83.99859944,130.9168154,235.5128063,92.5893251,136.3232645
130.4309339,232.7363897,89.8275403,135.4489164,95.87529976,82.87663633,83.99859944,130.9168154,235.5128063,92.5893251,136.3232645,96.8157527
232.7363897,89.8275403,135.4489164,95.87529976,82.87663633,83.99859944,130.9168154,235.5128063,92.5893251,136.3232645,96.8157527,83.5125448
89.8275403,135.4489164,95.87529976,82.87663633,83.99859944,130.9168154,235.5128063,92.5893251,136.3232645,96.8157527,83.5125448,85.43147976
135.4489164,95.87529976,82.87663633,83.99859944,130.9168154,235.5128063,92.5893251,136.3232645,96.8157527,83.5125448,85.43147976,129.9715909
95.87529976,82.87663633,83.99859944,130.9168154,235.5128063,92.5893251,136.3232645,96.8157527,83.5125448,85.43147976,129.9715909,238.7781457
82.87663633,83.99859944,130.9168154,235.5128063,92.5893251,136.3232645,96.8157527,83.5125448,85.43147976,129.9715909,238.7781457,93.12196022
83.99859944,130.9168154,235.5128063,92.5893251,136.3232645,96.8157527,83.5125448,85.43147976,129.9715909,238.7781457,93.12196022,135.372151
130.9168154,235.5128063,92.5893251,136.3232645,96.8157527,83.5125448,85.43147976,129.9715909,238.7781457,93.12196022,135.372151,97.4691358
235.5128063,92.5893251,136.3232645,96.8157527,83.5125448,85.43147976,129.9715909,238.7781457,93.12196022,135.372151,97.4691358,85.20794476
92.5893251,136.3232645,96.8157527,83.5125448,85.43147976,129.9715909,238.7781457,93.12196022,135.372151,97.4691358,85.20794476,86.15900383
136.3232645,96.8157527,83.5125448,85.43147976,129.9715909,238.7781457,93.12196022,135.372151,97.4691358,85.20794476,86.15900383,133.2197087
96.8157527,83.5125448,85.43147976,129.9715909,238.7781457,93.12196022,135.372151,97.4691358,85.20794476,86.15900383,133.2197087,242.5952045
83.5125448,85.43147976,129.9715909,238.7781457,93.12196022,135.372151,97.4691358,85.20794476,86.15900383,133.2197087,242.5952045,93.75
85.43147976,129.9715909,238.7781457,93.12196022,135.372151,97.4691358,85.20794476,86.15900383,133.2197087,242.5952045,93.75,135.0329914
129.9715909,238.7781457,93.12196022,135.372151,97.4691358,85.20794476,86.15900383,133.2197087,242.5952045,93.75,135.0329914,97.80907668
238.7781457,93.12196022,135.372151,97.4691358,85.20794476,86.15900383,133.2197087,242.5952045,93.75,135.0329914,97.80907668,83.41645885
93.12196022,135.372151,97.4691358,85.20794476,86.15900383,133.2197087,242.5952045,93.75,135.0329914,97.80907668,83.41645885,86.30380037
135.372151,97.4691358,85.20794476,86.15900383,133.2197087,242.5952045,93.75,135.0329914,97.80907668,83.41645885,86.30380037,132.0939335
97.4691358,85.20794476,86.15900383,133.2197087,242.5952045,93.75,135.0329914,97.80907668,83.41645885,86.30380037,132.0939335,239.6876923
85.20794476,86.15900383,133.2197087,242.5952045,93.75,135.0329914,97.80907668,83.41645885,86.30380037,132.0939335,239.6876923,92.93154762
86.15900383,133.2197087,242.5952045,93.75,135.0329914,97.80907668,83.41645885,86.30380037,132.0939335,239.6876923,92.93154762,134.1602277
133.2197087,242.5952045,93.75,135.0329914,97.80907668,83.41645885,86.30380037,132.0939335,239.6876923,92.93154762,134.1602277,95.77574342
242.5952045,93.75,135.0329914,97.80907668,83.41645885,86.30380037,132.0939335,239.6876923,92.93154762,134.1602277,95.77574342,83.87589013
93.75,135.0329914,97.80907668,83.41645885,86.30380037,132.0939335,239.6876923,92.93154762,134.1602277,95.77574342,83.87589013,86.04358847
135.0329914,97.80907668,83.41645885,86.30380037,132.0939335,239.6876923,92.93154762,134.1602277,95.77574342,83.87589013,86.04358847,130.6553873
97.80907668,83.41645885,86.30380037,132.0939335,239.6876923,92.93154762,134.1602277,95.77574342,83.87589013,86.04358847,130.6553873,238.372093
83.41645885,86.30380037,132.0939335,239.6876923,92.93154762,134.1602277,95.77574342,83.87589013,86.04358847,130.6553873,238.372093,91.59765625
86.30380037,132.0939335,239.6876923,92.93154762,134.1602277,95.77574342,83.87589013,86.04358847,130.6553873,238.372093,91.59765625,133.1697055
132.0939335,239.6876923,92.93154762,134.1602277,95.77574342,83.87589013,86.04358847,130.6553873,238.372093,91.59765625,133.1697055,94.19642857
239.6876923,92.93154762,134.1602277,95.77574342,83.87589013,86.04358847,130.6553873,238.372093,91.59765625,133.1697055,94.19642857,83.41645885
92.93154762,134.1602277,95.77574342,83.87589013,86.04358847,130.6553873,238.372093,91.59765625,133.1697055,94.19642857,83.41645885,85.34657625
134.1602277,95.77574342,83.87589013,86.04358847,130.6553873,238.372093,91.59765625,133.1697055,94.19642857,83.41645885,85.34657625,130.4646441
95.77574342,83.87589013,86.04358847,130.6553873,238.372093,91.59765625,133.1697055,94.19642857,83.41645885,85.34657625,130.4646441,238.2474376
83.87589013,86.04358847,130.6553873,238.372093,91.59765625,133.1697055,94.19642857,83.41645885,85.34657625,130.4646441,238.2474376,91.17286461
86.04358847,130.6553873,238.372093,91.59765625,133.1697055,94.19642857,83.41645885,85.34657625,130.4646441,238.2474376,91.17286461,132.880629
130.6553873,238.372093,91.59765625,133.1697055,94.19642857,83.41645885,85.34657625,130.4646441,238.2474376,91.17286461,132.880629,93.61413043
238.372093,91.59765625,133.1697055,94.19642857,83.41645885,85.34657625,130.4646441,238.2474376,91.17286461,132.880629,93.61413043,83.33333333
91.59765625,133.1697055,94.19642857,83.41645885,85.34657625,130.4646441,238.2474376,91.17286461,132.880629,93.61413043,83.33333333,84.59284856
133.1697055,94.19642857,83.41645885,85.34657625,130.4646441,238.2474376,91.17286461,132.880629,93.61413043,83.33333333,84.59284856,129.6146962
94.19642857,83.41645885,85.34657625,130.4646441,238.2474376,91.17286461,132.880629,93.61413043,83.33333333,84.59284856,129.6146962,238.6008595
83.41645885,85.34657625,130.4646441,238.2474376,91.17286461,132.880629,93.61413043,83.33333333,84.59284856,129.6146962,238.6008595,90.70442992
85.34657625,130.4646441,238.2474376,91.17286461,132.880629,93.61413043,83.33333333,84.59284856,129.6146962,238.6008595,90.70442992,131.9843746
130.4646441,238.2474376,91.17286461,132.880629,93.61413043,83.33333333,84.59284856,129.6146962,238.6008595,90.70442992,131.9843746,92.86650849
238.2474376,91.17286461,132.880629,93.61413043,83.33333333,84.59284856,129.6146962,238.6008595,90.70442992,131.9843746,92.86650849,82.84438776
91.17286461,132.880629,93.61413043,83.33333333,84.59284856,129.6146962,238.6008595,90.70442992,131.9843746,92.86650849,82.84438776,84.13461538
132.880629,93.61413043,83.33333333,84.59284856,129.6146962,238.6008595,90.70442992,131.9843746,92.86650849,82.84438776,84.13461538,129.7393365
93.61413043,83.33333333,84.59284856,129.6146962,238.6008595,90.70442992,131.9843746,92.86650849,82.84438776,84.13461538,129.7393365,237.1497701
83.33333333,84.59284856,129.6146962,238.6008595,90.70442992,131.9843746,92.86650849,82.84438776,84.13461538,129.7393365,237.1497701,89.70108127
84.59284856,129.6146962,238.6008595,90.70442992,131.9843746,92.86650849,82.84438776,84.13461538,129.7393365,237.1497701,89.70108127,132.3637862
129.6146962,238.6008595,90.70442992,131.9843746,92.86650849,82.84438776,84.13461538,129.7393365,237.1497701,89.70108127,132.3637862,92.02008929
238.6008595,90.70442992,131.9843746,92.86650849,82.84438776,84.13461538,129.7393365,237.1497701,89.70108127,132.3637862,92.02008929,81.62908755
90.70442992,131.9843746,92.86650849,82.84438776,84.13461538,129.7393365,237.1497701,89.70108127,132.3637862,92.02008929,81.62908755,83.28828829
131.9843746,92.86650849,82.84438776,84.13461538,129.7393365,237.1497701,89.70108127,132.3637862,92.02008929,81.62908755,83.28828829,128.6766115
92.86650849,82.84438776,84.13461538,129.7393365,237.1497701,89.70108127,132.3637862,92.02008929,81.62908755,83.28828829,128.6766115,238.9705882
82.84438776,84.13461538,129.7393365,237.1497701,89.70108127,132.3637862,92.02008929,81.62908755,83.28828829,128.6766115,238.9705882,85.08946202
84.13461538,129.7393365,237.1497701,89.70108127,132.3637862,92.02008929,81.62908755,83.28828829,128.6766115,238.9705882,85.08946202,130.1939058
129.7393365,237.1497701,89.70108127,132.3637862,92.02008929,81.62908755,83.28828829,128.6766115,238.9705882,85.08946202,130.1939058,90.36441868
237.1497701,89.70108127,132.3637862,92.02008929,81.62908755,83.28828829,128.6766115,238.9705882,85.08946202,130.1939058,90.36441868,78.16166884
89.70108127,132.3637862,92.02008929,81.62908755,83.28828829,128.6766115,238.9705882,85.08946202,130.1939058,90.36441868,78.16166884,81.91484517
132.3637862,92.02008929,81.62908755,83.28828829,128.6766115,238.9705882,85.08946202,130.1939058,90.36441868,78.16166884,81.91484517,129.0447504
92.02008929,81.62908755,83.28828829,128.6766115,238.9705882,85.08946202,130.1939058,90.36441868,78.16166884,81.91484517,129.0447504,240.4895941
81.62908755,83.28828829,128.6766115,238.9705882,85.08946202,130.1939058,90.36441868,78.16166884,81.91484517,129.0447504,240.4895941,86.02808905
83.28828829,128.6766115,238.9705882,85.08946202,130.1939058,90.36441868,78.16166884,81.91484517,129.0447504,240.4895941,86.02808905,131.6808675
128.6766115,238.9705882,85.08946202,130.1939058,90.36441868,78.16166884,81.91484517,129.0447504,240.4895941,86.02808905,131.6808675,92.75801495
238.9705882,85.08946202,130.1939058,90.36441868,78.16166884,81.91484517,129.0447504,240.4895941,86.02808905,131.6808675,92.75801495,79.5
85.08946202,130.1939058,90.36441868,78.16166884,81.91484517,129.0447504,240.4895941,86.02808905,131.6808675,92.75801495,79.5,80.94135802
130.1939058,90.36441868,78.16166884,81.91484517,129.0447504,240.4895941,86.02808905,131.6808675,92.75801495,79.5,80.94135802,125.6495508
90.36441868,78.16166884,81.91484517,129.0447504,240.4895941,86.02808905,131.6808675,92.75801495,79.5,80.94135802,125.6495508,240.3266697
78.16166884,81.91484517,129.0447504,240.4895941,86.02808905,131.6808675,92.75801495,79.5,80.94135802,125.6495508,240.3266697,88.14102564
81.91484517,129.0447504,240.4895941,86.02808905,131.6808675,92.75801495,79.5,80.94135802,125.6495508,240.3266697,88.14102564,132.7288657
129.0447504,240.4895941,86.02808905,131.6808675,92.75801495,79.5,80.94135802,125.6495508,240.3266697,88.14102564,132.7288657,93.15718157
240.4895941,86.02808905,131.6808675,92.75801495,79.5,80.94135802,125.6495508,240.3266697,88.14102564,132.7288657,93.15718157,80.70512821
86.02808905,131.6808675,92.75801495,79.5,80.94135802,125.6495508,240.3266697,88.14102564,132.7288657,93.15718157,80.70512821,80.91185548
131.6808675,92.75801495,79.5,80.94135802,125.6495508,240.3266697,88.14102564,132.7288657,93.15718157,80.70512821,80.91185548,124.6814629
92.75801495,79.5,80.94135802,125.6495508,240.3266697,88.14102564,132.7288657,93.15718157,80.70512821,80.91185548,124.6814629,240.1063097
79.5,80.94135802,125.6495508,240.3266697,88.14102564,132.7288657,93.15718157,80.70512821,80.91185548,124.6814629,240.1063097,90.50724638
80.94135802,125.6495508,240.3266697,88.14102564,132.7288657,93.15718157,80.70512821,80.91185548,124.6814629,240.1063097,90.50724638,134.3043478
125.6495508,240.3266697,88.14102564,132.7288657,93.15718157,80.70512821,80.91185548,124.6814629,240.1063097,90.50724638,134.3043478,94.40195136
240.3266697,88.14102564,132.7288657,93.15718157,80.70512821,80.91185548,124.6814629,240.1063097,90.50724638,134.3043478,94.40195136,80.70974734
88.14102564,132.7288657,93.15718157,80.70512821,80.91185548,124.6814629,240.1063097,90.50724638,134.3043478,94.40195136,80.70974734,81.3220339
132.7288657,93.15718157,80.70512821,80.91185548,124.6814629,240.1063097,90.50724638,134.3043478,94.40195136,80.70974734,81.3220339,124.3954481
93.15718157,80.70512821,80.91185548,124.6814629,240.1063097,90.50724638,134.3043478,94.40195136,80.70974734,81.3220339,124.3954481,241.4285714
80.70512821,80.91185548,124.6814629,240.1063097,90.50724638,134.3043478,94.40195136,80.70974734,81.3220339,124.3954481,241.4285714,90.04004004
80.91185548,124.6814629,240.1063097,90.50724638,134.3043478,94.40195136,80.70974734,81.3220339,124.3954481,241.4285714,90.04004004,136.5740741
124.6814629,240.1063097,90.50724638,134.3043478,94.40195136,80.70974734,81.3220339,124.3954481,241.4285714,90.04004004,136.5740741,95.42461609
240.1063097,90.50724638,134.3043478,94.40195136,80.70974734,81.3220339,124.3954481,241.4285714,90.04004004,136.5740741,95.42461609,82.01305004
90.50724638,134.3043478,94.40195136,80.70974734,81.3220339,124.3954481,241.4285714,90.04004004,136.5740741,95.42461609,82.01305004,81.75583551
134.3043478,94.40195136,80.70974734,81.3220339,124.3954481,241.4285714,90.04004004,136.5740741,95.42461609,82.01305004,81.75583551,124.0971766
94.40195136,80.70974734,81.3220339,124.3954481,241.4285714,90.04004004,136.5740741,95.42461609,82.01305004,81.75583551,124.0971766,238.9038733
80.70974734,81.3220339,124.3954481,241.4285714,90.04004004,136.5740741,95.42461609,82.01305004,81.75583551,124.0971766,238.9038733,92.97674419
81.3220339,124.3954481,241.4285714,90.04004004,136.5740741,95.42461609,82.01305004,81.75583551,124.0971766,238.9038733,92.97674419,136.4425612
124.3954481,241.4285714,90.04004004,136.5740741,95.42461609,82.01305004,81.75583551,124.0971766,238.9038733,92.97674419,136.4425612,95.57349225
241.4285714,90.04004004,136.5740741,95.42461609,82.01305004,81.75583551,124.0971766,238.9038733,92.97674419,136.4425612,95.57349225,84.5145667
90.04004004,136.5740741,95.42461609,82.01305004,81.75583551,124.0971766,238.9038733,92.97674419,136.4425612,95.57349225,84.5145667,82.7027027
136.5740741,95.42461609,82.01305004,81.75583551,124.0971766,238.9038733,92.97674419,136.4425612,95.57349225,84.5145667,82.7027027,134.8852901
95.42461609,82.01305004,81.75583551,124.0971766,238.9038733,92.97674419,136.4425612,95.57349225,84.5145667,82.7027027,134.8852901,240.7696629
82.01305004,81.75583551,124.0971766,238.9038733,92.97674419,136.4425612,95.57349225,84.5145667,82.7027027,134.8852901,240.7696629,93.53627514
81.75583551,124.0971766,238.9038733,92.97674419,136.4425612,95.57349225,84.5145667,82.7027027,134.8852901,240.7696629,93.53627514,137.0081914
124.0971766,238.9038733,92.97674419,136.4425612,95.57349225,84.5145667,82.7027027,134.8852901,240.7696629,93.53627514,137.0081914,95.69171754
238.9038733,92.97674419,136.4425612,95.57349225,84.5145667,82.7027027,134.8852901,240.7696629,93.53627514,137.0081914,95.69171754,84.07079646
