SFLt-12,SFLt-11,SFLt-10,SFLt-9,SFLt-8,SFLt-7,SFLt-6,SFLt-5,SFLt-4,SFLt-3,SFLt-2,SFLt-1
24.18,27.00379129,25.22137139,22.88279838,22.38,29.78389171,35.71,20.81,21.9762722,27.29264366,29.43638922,19.8
27.00379129,25.22137139,22.88279838,22.38,29.78389171,35.71,20.81,21.9762722,27.29264366,29.43638922,19.8,31.79426293
25.22137139,22.88279838,22.38,29.78389171,35.71,20.81,21.9762722,27.29264366,29.43638922,19.8,31.79426293,34.22
22.88279838,22.38,29.78389171,35.71,20.81,21.9762722,27.29264366,29.43638922,19.8,31.79426293,34.22,20.47
22.38,29.78389171,35.71,20.81,21.9762722,27.29264366,29.43638922,19.8,31.79426293,34.22,20.47,33.27959862
29.78389171,35.71,20.81,21.9762722,27.29264366,29.43638922,19.8,31.79426293,34.22,20.47,33.27959862,37.97487809
35.71,20.81,21.9762722,27.29264366,29.43638922,19.8,31.79426293,34.22,20.47,33.27959862,37.97487809,25.4168788
20.81,21.9762722,27.29264366,29.43638922,19.8,31.79426293,34.22,20.47,33.27959862,37.97487809,25.4168788,19.03
21.9762722,27.29264366,29.43638922,19.8,31.79426293,34.22,20.47,33.27959862,37.97487809,25.4168788,19.03,35.26255762
27.29264366,29.43638922,19.8,31.79426293,34.22,20.47,33.27959862,37.97487809,25.4168788,19.03,35.26255762,38.66
29.43638922,19.8,31.79426293,34.22,20.47,33.27959862,37.97487809,25.4168788,19.03,35.26255762,38.66,21.12
19.8,31.79426293,34.22,20.47,33.27959862,37.97487809,25.4168788,19.03,35.26255762,38.66,21.12,18.10663746
31.79426293,34.22,20.47,33.27959862,37.97487809,25.4168788,19.03,35.26255762,38.66,21.12,18.10663746,29.4243081
34.22,20.47,33.27959862,37.97487809,25.4168788,19.03,35.26255762,38.66,21.12,18.10663746,29.4243081,29.71111609
20.47,33.27959862,37.97487809,25.4168788,19.03,35.26255762,38.66,21.12,18.10663746,29.4243081,29.71111609,17.96
33.27959862,37.97487809,25.4168788,19.03,35.26255762,38.66,21.12,18.10663746,29.4243081,29.71111609,17.96,19.42288598
37.97487809,25.4168788,19.03,35.26255762,38.66,21.12,18.10663746,29.4243081,29.71111609,17.96,19.42288598,37.05
25.4168788,19.03,35.26255762,38.66,21.12,18.10663746,29.4243081,29.71111609,17.96,19.42288598,37.05,22.32
19.03,35.26255762,38.66,21.12,18.10663746,29.4243081,29.71111609,17.96,19.42288598,37.05,22.32,23.95223621
35.26255762,38.66,21.12,18.10663746,29.4243081,29.71111609,17.96,19.42288598,37.05,22.32,23.95223621,24.70123521
38.66,21.12,18.10663746,29.4243081,29.71111609,17.96,19.42288598,37.05,22.32,23.95223621,24.70123521,34.72263594
21.12,18.10663746,29.4243081,29.71111609,17.96,19.42288598,37.05,22.32,23.95223621,24.70123521,34.72263594,22.99
18.10663746,29.4243081,29.71111609,17.96,19.42288598,37.05,22.32,23.95223621,24.70123521,34.72263594,22.99,34.02133939
29.4243081,29.71111609,17.96,19.42288598,37.05,22.32,23.95223621,24.70123521,34.72263594,22.99,34.02133939,35.08
29.71111609,17.96,19.42288598,37.05,22.32,23.95223621,24.70123521,34.72263594,22.99,34.02133939,35.08,21.47
17.96,19.42288598,37.05,22.32,23.95223621,24.70123521,34.72263594,22.99,34.02133939,35.08,21.47,27.36549586
19.42288598,37.05,22.32,23.95223621,24.70123521,34.72263594,22.99,34.02133939,35.08,21.47,27.36549586,26.91128696
37.05,22.32,23.95223621,24.70123521,34.72263594,22.99,34.02133939,35.08,21.47,27.36549586,26.91128696,22.56034689
22.32,23.95223621,24.70123521,34.72263594,22.99,34.02133939,35.08,21.47,27.36549586,26.91128696,22.56034689,18.91
23.95223621,24.70123521,34.72263594,22.99,34.02133939,35.08,21.47,27.36549586,26.91128696,22.56034689,18.91,30.21924316
24.70123521,34.72263594,22.99,34.02133939,35.08,21.47,27.36549586,26.91128696,22.56034689,18.91,30.21924316,31.4
34.72263594,22.99,34.02133939,35.08,21.47,27.36549586,26.91128696,22.56034689,18.91,30.21924316,31.4,21.23
22.99,34.02133939,35.08,21.47,27.36549586,26.91128696,22.56034689,18.91,30.21924316,31.4,21.23,27.0703493
34.02133939,35.08,21.47,27.36549586,26.91128696,22.56034689,18.91,30.21924316,31.4,21.23,27.0703493,23.93437813
35.08,21.47,27.36549586,26.91128696,22.56034689,18.91,30.21924316,31.4,21.23,27.0703493,23.93437813,23.7312113
21.47,27.36549586,26.91128696,22.56034689,18.91,30.21924316,31.4,21.23,27.0703493,23.93437813,23.7312113,23.01
27.36549586,26.91128696,22.56034689,18.91,30.21924316,31.4,21.23,27.0703493,23.93437813,23.7312113,23.01,26.59513796
26.91128696,22.56034689,18.91,30.21924316,31.4,21.23,27.0703493,23.93437813,23.7312113,23.01,26.59513796,33.01
22.56034689,18.91,30.21924316,31.4,21.23,27.0703493,23.93437813,23.7312113,23.01,26.59513796,33.01,20.57
18.91,30.21924316,31.4,21.23,27.0703493,23.93437813,23.7312113,23.01,26.59513796,33.01,20.57,27.78261904
30.21924316,31.4,21.23,27.0703493,23.93437813,23.7312113,23.01,26.59513796,33.01,20.57,27.78261904,30.58230947
31.4,21.23,27.0703493,23.93437813,23.7312113,23.01,26.59513796,33.01,20.57,27.78261904,30.58230947,25.10777591
21.23,27.0703493,23.93437813,23.7312113,23.01,26.59513796,33.01,20.57,27.78261904,30.58230947,25.10777591,19.5
27.0703493,23.93437813,23.7312113,23.01,26.59513796,33.01,20.57,27.78261904,30.58230947,25.10777591,19.5,27.87039663
23.93437813,23.7312113,23.01,26.59513796,33.01,20.57,27.78261904,30.58230947,25.10777591,19.5,27.87039663,32.62
23.7312113,23.01,26.59513796,33.01,20.57,27.78261904,30.58230947,25.10777591,19.5,27.87039663,32.62,18.91
23.01,26.59513796,33.01,20.57,27.78261904,30.58230947,25.10777591,19.5,27.87039663,32.62,18.91,20.62667202
26.59513796,33.01,20.57,27.78261904,30.58230947,25.10777591,19.5,27.87039663,32.62,18.91,20.62667202,33.01416293
33.01,20.57,27.78261904,30.58230947,25.10777591,19.5,27.87039663,32.62,18.91,20.62667202,33.01416293,19.79588181
20.57,27.78261904,30.58230947,25.10777591,19.5,27.87039663,32.62,18.91,20.62667202,33.01416293,19.79588181,25.15
27.78261904,30.58230947,25.10777591,19.5,27.87039663,32.62,18.91,20.62667202,33.01416293,19.79588181,25.15,25.41579659
30.58230947,25.10777591,19.5,27.87039663,32.62,18.91,20.62667202,33.01416293,19.79588181,25.15,25.41579659,35.11
25.10777591,19.5,27.87039663,32.62,18.91,20.62667202,33.01416293,19.79588181,25.15,25.41579659,35.11,22.07
19.5,27.87039663,32.62,18.91,20.62667202,33.01416293,19.79588181,25.15,25.41579659,35.11,22.07,23.38976619
27.87039663,32.62,18.91,20.62667202,33.01416293,19.79588181,25.15,25.41579659,35.11,22.07,23.38976619,24.30692518
32.62,18.91,20.62667202,33.01416293,19.79588181,25.15,25.41579659,35.11,22.07,23.38976619,24.30692518,24.52082904
18.91,20.62667202,33.01416293,19.79588181,25.15,25.41579659,35.11,22.07,23.38976619,24.30692518,24.52082904,21.59
20.62667202,33.01416293,19.79588181,25.15,25.41579659,35.11,22.07,23.38976619,24.30692518,24.52082904,21.59,22.27941912
33.01416293,19.79588181,25.15,25.41579659,35.11,22.07,23.38976619,24.30692518,24.52082904,21.59,22.27941912,25.0
19.79588181,25.15,25.41579659,35.11,22.07,23.38976619,24.30692518,24.52082904,21.59,22.27941912,25.0,24.61
25.15,25.41579659,35.11,22.07,23.38976619,24.30692518,24.52082904,21.59,22.27941912,25.0,24.61,25.08640475
25.41579659,35.11,22.07,23.38976619,24.30692518,24.52082904,21.59,22.27941912,25.0,24.61,25.08640475,31.67105674
35.11,22.07,23.38976619,24.30692518,24.52082904,21.59,22.27941912,25.0,24.61,25.08640475,31.67105674,26.77898982
22.07,23.38976619,24.30692518,24.52082904,21.59,22.27941912,25.0,24.61,25.08640475,31.67105674,26.77898982,22.47
23.38976619,24.30692518,24.52082904,21.59,22.27941912,25.0,24.61,25.08640475,31.67105674,26.77898982,22.47,29.94470335
24.30692518,24.52082904,21.59,22.27941912,25.0,24.61,25.08640475,31.67105674,26.77898982,22.47,29.94470335,34.62
24.52082904,21.59,22.27941912,25.0,24.61,25.08640475,31.67105674,26.77898982,22.47,29.94470335,34.62,21.17
21.59,22.27941912,25.0,24.61,25.08640475,31.67105674,26.77898982,22.47,29.94470335,34.62,21.17,23.52115123
22.27941912,25.0,24.61,25.08640475,31.67105674,26.77898982,22.47,29.94470335,34.62,21.17,23.52115123,37.25707124
25.0,24.61,25.08640475,31.67105674,26.77898982,22.47,29.94470335,34.62,21.17,23.52115123,37.25707124,23.76612255
24.61,25.08640475,31.67105674,26.77898982,22.47,29.94470335,34.62,21.17,23.52115123,37.25707124,23.76612255,21.95
25.08640475,31.67105674,26.77898982,22.47,29.94470335,34.62,21.17,23.52115123,37.25707124,23.76612255,21.95,27.85418965
31.67105674,26.77898982,22.47,29.94470335,34.62,21.17,23.52115123,37.25707124,23.76612255,21.95,27.85418965,40.0
26.77898982,22.47,29.94470335,34.62,21.17,23.52115123,37.25707124,23.76612255,21.95,27.85418965,40.0,21.26
22.47,29.94470335,34.62,21.17,23.52115123,37.25707124,23.76612255,21.95,27.85418965,40.0,21.26,36.20532945
29.94470335,34.62,21.17,23.52115123,37.25707124,23.76612255,21.95,27.85418965,40.0,21.26,36.20532945,37.80746286
34.62,21.17,23.52115123,37.25707124,23.76612255,21.95,27.85418965,40.0,21.26,36.20532945,37.80746286,25.90270922
21.17,23.52115123,37.25707124,23.76612255,21.95,27.85418965,40.0,21.26,36.20532945,37.80746286,25.90270922,23.13
23.52115123,37.25707124,23.76612255,21.95,27.85418965,40.0,21.26,36.20532945,37.80746286,25.90270922,23.13,33.47547582
37.25707124,23.76612255,21.95,27.85418965,40.0,21.26,36.20532945,37.80746286,25.90270922,23.13,33.47547582,38.82
23.76612255,21.95,27.85418965,40.0,21.26,36.20532945,37.80746286,25.90270922,23.13,33.47547582,38.82,19.07
21.95,27.85418965,40.0,21.26,36.20532945,37.80746286,25.90270922,23.13,33.47547582,38.82,19.07,23.52303498
27.85418965,40.0,21.26,36.20532945,37.80746286,25.90270922,23.13,33.47547582,38.82,19.07,23.52303498,21.37757695
40.0,21.26,36.20532945,37.80746286,25.90270922,23.13,33.47547582,38.82,19.07,23.52303498,21.37757695,34.91900611
21.26,36.20532945,37.80746286,25.90270922,23.13,33.47547582,38.82,19.07,23.52303498,21.37757695,34.91900611,19.21
36.20532945,37.80746286,25.90270922,23.13,33.47547582,38.82,19.07,23.52303498,21.37757695,34.91900611,19.21,35.55513465
37.80746286,25.90270922,23.13,33.47547582,38.82,19.07,23.52303498,21.37757695,34.91900611,19.21,35.55513465,37.11
25.90270922,23.13,33.47547582,38.82,19.07,23.52303498,21.37757695,34.91900611,19.21,35.55513465,37.11,18.75
23.13,33.47547582,38.82,19.07,23.52303498,21.37757695,34.91900611,19.21,35.55513465,37.11,18.75,23.80749801
33.47547582,38.82,19.07,23.52303498,21.37757695,34.91900611,19.21,35.55513465,37.11,18.75,23.80749801,25.03681381
38.82,19.07,23.52303498,21.37757695,34.91900611,19.21,35.55513465,37.11,18.75,23.80749801,25.03681381,26.05767895
19.07,23.52303498,21.37757695,34.91900611,19.21,35.55513465,37.11,18.75,23.80749801,25.03681381,26.05767895,15.95
23.52303498,21.37757695,34.91900611,19.21,35.55513465,37.11,18.75,23.80749801,25.03681381,26.05767895,15.95,21.79923911
21.37757695,34.91900611,19.21,35.55513465,37.11,18.75,23.80749801,25.03681381,26.05767895,15.95,21.79923911,34.59
34.91900611,19.21,35.55513465,37.11,18.75,23.80749801,25.03681381,26.05767895,15.95,21.79923911,34.59,21.09
19.21,35.55513465,37.11,18.75,23.80749801,25.03681381,26.05767895,15.95,21.79923911,34.59,21.09,23.7656474
35.55513465,37.11,18.75,23.80749801,25.03681381,26.05767895,15.95,21.79923911,34.59,21.09,23.7656474,21.22652021
37.11,18.75,23.80749801,25.03681381,26.05767895,15.95,21.79923911,34.59,21.09,23.7656474,21.22652021,23.19641251
18.75,23.80749801,25.03681381,26.05767895,15.95,21.79923911,34.59,21.09,23.7656474,21.22652021,23.19641251,28.93
23.80749801,25.03681381,26.05767895,15.95,21.79923911,34.59,21.09,23.7656474,21.22652021,23.19641251,28.93,27.13111735
25.03681381,26.05767895,15.95,21.79923911,34.59,21.09,23.7656474,21.22652021,23.19641251,28.93,27.13111735,35.39
26.05767895,15.95,21.79923911,34.59,21.09,23.7656474,21.22652021,23.19641251,28.93,27.13111735,35.39,17.84
15.95,21.79923911,34.59,21.09,23.7656474,21.22652021,23.19641251,28.93,27.13111735,35.39,17.84,21.30913303
21.79923911,34.59,21.09,23.7656474,21.22652021,23.19641251,28.93,27.13111735,35.39,17.84,21.30913303,22.6024152
34.59,21.09,23.7656474,21.22652021,23.19641251,28.93,27.13111735,35.39,17.84,21.30913303,22.6024152,19.05237985
21.09,23.7656474,21.22652021,23.19641251,28.93,27.13111735,35.39,17.84,21.30913303,22.6024152,19.05237985,21.15
23.7656474,21.22652021,23.19641251,28.93,27.13111735,35.39,17.84,21.30913303,22.6024152,19.05237985,21.15,23.96709791
21.22652021,23.19641251,28.93,27.13111735,35.39,17.84,21.30913303,22.6024152,19.05237985,21.15,23.96709791,29.15
23.19641251,28.93,27.13111735,35.39,17.84,21.30913303,22.6024152,19.05237985,21.15,23.96709791,29.15,17.47
28.93,27.13111735,35.39,17.84,21.30913303,22.6024152,19.05237985,21.15,23.96709791,29.15,17.47,25.53744354
27.13111735,35.39,17.84,21.30913303,22.6024152,19.05237985,21.15,23.96709791,29.15,17.47,25.53744354,29.40603584
35.39,17.84,21.30913303,22.6024152,19.05237985,21.15,23.96709791,29.15,17.47,25.53744354,29.40603584,26.67379762
17.84,21.30913303,22.6024152,19.05237985,21.15,23.96709791,29.15,17.47,25.53744354,29.40603584,26.67379762,21.28
21.30913303,22.6024152,19.05237985,21.15,23.96709791,29.15,17.47,25.53744354,29.40603584,26.67379762,21.28,27.39164258
22.6024152,19.05237985,21.15,23.96709791,29.15,17.47,25.53744354,29.40603584,26.67379762,21.28,27.39164258,30.46
19.05237985,21.15,23.96709791,29.15,17.47,25.53744354,29.40603584,26.67379762,21.28,27.39164258,30.46,18.02
21.15,23.96709791,29.15,17.47,25.53744354,29.40603584,26.67379762,21.28,27.39164258,30.46,18.02,26.95801347
23.96709791,29.15,17.47,25.53744354,29.40603584,26.67379762,21.28,27.39164258,30.46,18.02,26.95801347,22.40200878
29.15,17.47,25.53744354,29.40603584,26.67379762,21.28,27.39164258,30.46,18.02,26.95801347,22.40200878,20.97594794
17.47,25.53744354,29.40603584,26.67379762,21.28,27.39164258,30.46,18.02,26.95801347,22.40200878,20.97594794,21.11
25.53744354,29.40603584,26.67379762,21.28,27.39164258,30.46,18.02,26.95801347,22.40200878,20.97594794,21.11,18.34048489
29.40603584,26.67379762,21.28,27.39164258,30.46,18.02,26.95801347,22.40200878,20.97594794,21.11,18.34048489,27.53
26.67379762,21.28,27.39164258,30.46,18.02,26.95801347,22.40200878,20.97594794,21.11,18.34048489,27.53,16.06
21.28,27.39164258,30.46,18.02,26.95801347,22.40200878,20.97594794,21.11,18.34048489,27.53,16.06,20.53338428
27.39164258,30.46,18.02,26.95801347,22.40200878,20.97594794,21.11,18.34048489,27.53,16.06,20.53338428,24.8401474
30.46,18.02,26.95801347,22.40200878,20.97594794,21.11,18.34048489,27.53,16.06,20.53338428,24.8401474,28.10749294
18.02,26.95801347,22.40200878,20.97594794,21.11,18.34048489,27.53,16.06,20.53338428,24.8401474,28.10749294,24.47
26.95801347,22.40200878,20.97594794,21.11,18.34048489,27.53,16.06,20.53338428,24.8401474,28.10749294,24.47,30.79748484
22.40200878,20.97594794,21.11,18.34048489,27.53,16.06,20.53338428,24.8401474,28.10749294,24.47,30.79748484,32.11
20.97594794,21.11,18.34048489,27.53,16.06,20.53338428,24.8401474,28.10749294,24.47,30.79748484,32.11,19.86
21.11,18.34048489,27.53,16.06,20.53338428,24.8401474,28.10749294,24.47,30.79748484,32.11,19.86,21.29211335
18.34048489,27.53,16.06,20.53338428,24.8401474,28.10749294,24.47,30.79748484,32.11,19.86,21.29211335,22.32147231
27.53,16.06,20.53338428,24.8401474,28.10749294,24.47,30.79748484,32.11,19.86,21.29211335,22.32147231,22.22196055
16.06,20.53338428,24.8401474,28.10749294,24.47,30.79748484,32.11,19.86,21.29211335,22.32147231,22.22196055,21.33
20.53338428,24.8401474,28.10749294,24.47,30.79748484,32.11,19.86,21.29211335,22.32147231,22.22196055,21.33,22.29472106
24.8401474,28.10749294,24.47,30.79748484,32.11,19.86,21.29211335,22.32147231,22.22196055,21.33,22.29472106,29.86
28.10749294,24.47,30.79748484,32.11,19.86,21.29211335,22.32147231,22.22196055,21.33,22.29472106,29.86,19.13
24.47,30.79748484,32.11,19.86,21.29211335,22.32147231,22.22196055,21.33,22.29472106,29.86,19.13,28.42125696
30.79748484,32.11,19.86,21.29211335,22.32147231,22.22196055,21.33,22.29472106,29.86,19.13,28.42125696,27.28580164
32.11,19.86,21.29211335,22.32147231,22.22196055,21.33,22.29472106,29.86,19.13,28.42125696,27.28580164,29.70534853
19.86,21.29211335,22.32147231,22.22196055,21.33,22.29472106,29.86,19.13,28.42125696,27.28580164,29.70534853,27.43
21.29211335,22.32147231,22.22196055,21.33,22.29472106,29.86,19.13,28.42125696,27.28580164,29.70534853,27.43,
22.32147231,22.22196055,21.33,22.29472106,29.86,19.13,28.42125696,27.28580164,29.70534853,27.43,,33.83
22.22196055,21.33,22.29472106,29.86,19.13,28.42125696,27.28580164,29.70534853,27.43,,33.83,16.81
21.33,22.29472106,29.86,19.13,28.42125696,27.28580164,29.70534853,27.43,,33.83,16.81,25.38335416
22.29472106,29.86,19.13,28.42125696,27.28580164,29.70534853,27.43,,33.83,16.81,25.38335416,18.72327852
29.86,19.13,28.42125696,27.28580164,29.70534853,27.43,,33.83,16.81,25.38335416,18.72327852,22.15811796
19.13,28.42125696,27.28580164,29.70534853,27.43,,33.83,16.81,25.38335416,18.72327852,22.15811796,20.53
28.42125696,27.28580164,29.70534853,27.43,,33.83,16.81,25.38335416,18.72327852,22.15811796,20.53,24.35825762
27.28580164,29.70534853,27.43,,33.83,16.81,25.38335416,18.72327852,22.15811796,20.53,24.35825762,27.91
29.70534853,27.43,,33.83,16.81,25.38335416,18.72327852,22.15811796,20.53,24.35825762,27.91,17.04
27.43,,33.83,16.81,25.38335416,18.72327852,22.15811796,20.53,24.35825762,27.91,17.04,21.27388376
,33.83,16.81,25.38335416,18.72327852,22.15811796,20.53,24.35825762,27.91,17.04,21.27388376,21.09551386
33.83,16.81,25.38335416,18.72327852,22.15811796,20.53,24.35825762,27.91,17.04,21.27388376,21.09551386,20.02513056
16.81,25.38335416,18.72327852,22.15811796,20.53,24.35825762,27.91,17.04,21.27388376,21.09551386,20.02513056,21.4
25.38335416,18.72327852,22.15811796,20.53,24.35825762,27.91,17.04,21.27388376,21.09551386,20.02513056,21.4,27.37250681
18.72327852,22.15811796,20.53,24.35825762,27.91,17.04,21.27388376,21.09551386,20.02513056,21.4,27.37250681,28.81
22.15811796,20.53,24.35825762,27.91,17.04,21.27388376,21.09551386,20.02513056,21.4,27.37250681,28.81,14.01
20.53,24.35825762,27.91,17.04,21.27388376,21.09551386,20.02513056,21.4,27.37250681,28.81,14.01,21.76244531
24.35825762,27.91,17.04,21.27388376,21.09551386,20.02513056,21.4,27.37250681,28.81,14.01,21.76244531,21.99996229
27.91,17.04,21.27388376,21.09551386,20.02513056,21.4,27.37250681,28.81,14.01,21.76244531,21.99996229,21.10230158
17.04,21.27388376,21.09551386,20.02513056,21.4,27.37250681,28.81,14.01,21.76244531,21.99996229,21.10230158,20.06
21.27388376,21.09551386,20.02513056,21.4,27.37250681,28.81,14.01,21.76244531,21.99996229,21.10230158,20.06,20.09873882
21.09551386,20.02513056,21.4,27.37250681,28.81,14.01,21.76244531,21.99996229,21.10230158,20.06,20.09873882,24.5
20.02513056,21.4,27.37250681,28.81,14.01,21.76244531,21.99996229,21.10230158,20.06,20.09873882,24.5,12.12
21.4,27.37250681,28.81,14.01,21.76244531,21.99996229,21.10230158,20.06,20.09873882,24.5,12.12,22.47602654
27.37250681,28.81,14.01,21.76244531,21.99996229,21.10230158,20.06,20.09873882,24.5,12.12,22.47602654,18.20941888
28.81,14.01,21.76244531,21.99996229,21.10230158,20.06,20.09873882,24.5,12.12,22.47602654,18.20941888,13.9828665
14.01,21.76244531,21.99996229,21.10230158,20.06,20.09873882,24.5,12.12,22.47602654,18.20941888,13.9828665,19.56
21.76244531,21.99996229,21.10230158,20.06,20.09873882,24.5,12.12,22.47602654,18.20941888,13.9828665,19.56,23.60308707
21.99996229,21.10230158,20.06,20.09873882,24.5,12.12,22.47602654,18.20941888,13.9828665,19.56,23.60308707,23.74
21.10230158,20.06,20.09873882,24.5,12.12,22.47602654,18.20941888,13.9828665,19.56,23.60308707,23.74,11.07
20.06,20.09873882,24.5,12.12,22.47602654,18.20941888,13.9828665,19.56,23.60308707,23.74,11.07,15.04959348
20.09873882,24.5,12.12,22.47602654,18.20941888,13.9828665,19.56,23.60308707,23.74,11.07,15.04959348,14.88197932
24.5,12.12,22.47602654,18.20941888,13.9828665,19.56,23.60308707,23.74,11.07,15.04959348,14.88197932,12.93739017
12.12,22.47602654,18.20941888,13.9828665,19.56,23.60308707,23.74,11.07,15.04959348,14.88197932,12.93739017,17.02
22.47602654,18.20941888,13.9828665,19.56,23.60308707,23.74,11.07,15.04959348,14.88197932,12.93739017,17.02,11.37708373
18.20941888,13.9828665,19.56,23.60308707,23.74,11.07,15.04959348,14.88197932,12.93739017,17.02,11.37708373,19.75
13.9828665,19.56,23.60308707,23.74,11.07,15.04959348,14.88197932,12.93739017,17.02,11.37708373,19.75,12.13
19.56,23.60308707,23.74,11.07,15.04959348,14.88197932,12.93739017,17.02,11.37708373,19.75,12.13,13.87175045
23.60308707,23.74,11.07,15.04959348,14.88197932,12.93739017,17.02,11.37708373,19.75,12.13,13.87175045,18.2280869
23.74,11.07,15.04959348,14.88197932,12.93739017,17.02,11.37708373,19.75,12.13,13.87175045,18.2280869,15.81920199
11.07,15.04959348,14.88197932,12.93739017,17.02,11.37708373,19.75,12.13,13.87175045,18.2280869,15.81920199,14.5
15.04959348,14.88197932,12.93739017,17.02,11.37708373,19.75,12.13,13.87175045,18.2280869,15.81920199,14.5,22.31613674
14.88197932,12.93739017,17.02,11.37708373,19.75,12.13,13.87175045,18.2280869,15.81920199,14.5,22.31613674,22.93
12.93739017,17.02,11.37708373,19.75,12.13,13.87175045,18.2280869,15.81920199,14.5,22.31613674,22.93,12.75
17.02,11.37708373,19.75,12.13,13.87175045,18.2280869,15.81920199,14.5,22.31613674,22.93,12.75,12.96412024
11.37708373,19.75,12.13,13.87175045,18.2280869,15.81920199,14.5,22.31613674,22.93,12.75,12.96412024,17.58701152
19.75,12.13,13.87175045,18.2280869,15.81920199,14.5,22.31613674,22.93,12.75,12.96412024,17.58701152,17.93769317
12.13,13.87175045,18.2280869,15.81920199,14.5,22.31613674,22.93,12.75,12.96412024,17.58701152,17.93769317,14.52
13.87175045,18.2280869,15.81920199,14.5,22.31613674,22.93,12.75,12.96412024,17.58701152,17.93769317,14.52,15.49302015
18.2280869,15.81920199,14.5,22.31613674,22.93,12.75,12.96412024,17.58701152,17.93769317,14.52,15.49302015,19.77
15.81920199,14.5,22.31613674,22.93,12.75,12.96412024,17.58701152,17.93769317,14.52,15.49302015,19.77,11.76
14.5,22.31613674,22.93,12.75,12.96412024,17.58701152,17.93769317,14.52,15.49302015,19.77,11.76,19.37774196
22.31613674,22.93,12.75,12.96412024,17.58701152,17.93769317,14.52,15.49302015,19.77,11.76,19.37774196,19.2567412
22.93,12.75,12.96412024,17.58701152,17.93769317,14.52,15.49302015,19.77,11.76,19.37774196,19.2567412,17.74445567
12.75,12.96412024,17.58701152,17.93769317,14.52,15.49302015,19.77,11.76,19.37774196,19.2567412,17.74445567,22.37
12.96412024,17.58701152,17.93769317,14.52,15.49302015,19.77,11.76,19.37774196,19.2567412,17.74445567,22.37,15.80701572
17.58701152,17.93769317,14.52,15.49302015,19.77,11.76,19.37774196,19.2567412,17.74445567,22.37,15.80701572,22.82
17.93769317,14.52,15.49302015,19.77,11.76,19.37774196,19.2567412,17.74445567,22.37,15.80701572,22.82,11.18
14.52,15.49302015,19.77,11.76,19.37774196,19.2567412,17.74445567,22.37,15.80701572,22.82,11.18,14.56816083
15.49302015,19.77,11.76,19.37774196,19.2567412,17.74445567,22.37,15.80701572,22.82,11.18,14.56816083,14.98795536
19.77,11.76,19.37774196,19.2567412,17.74445567,22.37,15.80701572,22.82,11.18,14.56816083,14.98795536,15.09232899
11.76,19.37774196,19.2567412,17.74445567,22.37,15.80701572,22.82,11.18,14.56816083,14.98795536,15.09232899,20.64
19.37774196,19.2567412,17.74445567,22.37,15.80701572,22.82,11.18,14.56816083,14.98795536,15.09232899,20.64,22.62087908
19.2567412,17.74445567,22.37,15.80701572,22.82,11.18,14.56816083,14.98795536,15.09232899,20.64,22.62087908,22.74
17.74445567,22.37,15.80701572,22.82,11.18,14.56816083,14.98795536,15.09232899,20.64,22.62087908,22.74,12.19
22.37,15.80701572,22.82,11.18,14.56816083,14.98795536,15.09232899,20.64,22.62087908,22.74,12.19,15.01875528
15.80701572,22.82,11.18,14.56816083,14.98795536,15.09232899,20.64,22.62087908,22.74,12.19,15.01875528,12.46587203
22.82,11.18,14.56816083,14.98795536,15.09232899,20.64,22.62087908,22.74,12.19,15.01875528,12.46587203,13.24959993
11.18,14.56816083,14.98795536,15.09232899,20.64,22.62087908,22.74,12.19,15.01875528,12.46587203,13.24959993,16.31
14.56816083,14.98795536,15.09232899,20.64,22.62087908,22.74,12.19,15.01875528,12.46587203,13.24959993,16.31,15.71894072
14.98795536,15.09232899,20.64,22.62087908,22.74,12.19,15.01875528,12.46587203,13.24959993,16.31,15.71894072,21.77
15.09232899,20.64,22.62087908,22.74,12.19,15.01875528,12.46587203,13.24959993,16.31,15.71894072,21.77,11.85
20.64,22.62087908,22.74,12.19,15.01875528,12.46587203,13.24959993,16.31,15.71894072,21.77,11.85,14.99719785
22.62087908,22.74,12.19,15.01875528,12.46587203,13.24959993,16.31,15.71894072,21.77,11.85,14.99719785,21.61615186
22.74,12.19,15.01875528,12.46587203,13.24959993,16.31,15.71894072,21.77,11.85,14.99719785,21.61615186,16.44177031
12.19,15.01875528,12.46587203,13.24959993,16.31,15.71894072,21.77,11.85,14.99719785,21.61615186,16.44177031,19.37
15.01875528,12.46587203,13.24959993,16.31,15.71894072,21.77,11.85,14.99719785,21.61615186,16.44177031,19.37,20.29972382
12.46587203,13.24959993,16.31,15.71894072,21.77,11.85,14.99719785,21.61615186,16.44177031,19.37,20.29972382,21.9
13.24959993,16.31,15.71894072,21.77,11.85,14.99719785,21.61615186,16.44177031,19.37,20.29972382,21.9,12.28
16.31,15.71894072,21.77,11.85,14.99719785,21.61615186,16.44177031,19.37,20.29972382,21.9,12.28,14.33059167
15.71894072,21.77,11.85,14.99719785,21.61615186,16.44177031,19.37,20.29972382,21.9,12.28,14.33059167,17.52392262
21.77,11.85,14.99719785,21.61615186,16.44177031,19.37,20.29972382,21.9,12.28,14.33059167,17.52392262,16.49733725
11.85,14.99719785,21.61615186,16.44177031,19.37,20.29972382,21.9,12.28,14.33059167,17.52392262,16.49733725,17.2
14.99719785,21.61615186,16.44177031,19.37,20.29972382,21.9,12.28,14.33059167,17.52392262,16.49733725,17.2,19.88511884
